stream,target,cadence,offset,datatype,description,tags,url,uri,headers,payload,hook
Personal_Income - 1 month,observations[-1].value,2592000,0,float,Personal Income,income,https://api.stlouisfed.org/fred/series/observations?series_id=A576RC1&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=A576RC1&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Personal_remittances_paid - 1 yr,[1][0].value,31449600,0,float,Personal remittances paid,,https://api.worldbank.org/v2/country/WLD/indicator/BM.TRF.PWKR.CD.DT?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Personal_remittances_received - 1 yr,[1][0].value,31449600,0,float,Personal remittances received,,https://api.worldbank.org/v2/country/WLD/indicator/BX.TRF.PWKR.DT.GD.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Personal_remittances_received(current US$) - 1 yr,[1][0].value,31449600,0,float,Personal remittances received(current US$),,https://api.worldbank.org/v2/country/WLD/indicator/BX.TRF.PWKR.CD.DT?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Personal_Saving_Rate_Excluding_Tax_Benefits - 1 month,observations[-1].value,2592000,0,float,Personal Saving Rate Excluding Tax Benefits,tax,https://api.stlouisfed.org/fred/series/observations?series_id=DTBSPCKM&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DTBSPCKM&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Petroleum_Liquids_Generation - 1 month,response.data[0].generation,2592000,0,float,Petroleum Liquids Generation,PET,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-US-98.M,https://api.eia.gov//v2//seriesid//ELEC.GEN.PEL-US-98.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
PM2.5_air_pollution - 1 yr,[1][0].value,31449600,0,float,PM2.5 air pollution,pm2.5,https://api.worldbank.org/v2/country/WLD/indicator/EN.ATM.PM25.MC.M3?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Population_ages_65_and_above - 1 yr,[1][0].value,31449600,0,float,Population ages 65 and above,population,https://api.worldbank.org/v2/country/WLD/indicator/SP.POP.65UP.TO.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Population_growth - 1 yr,[1][0].value,31449600,0,float,Population growth,population,https://api.worldbank.org/v2/country/WLD/indicator/SP.POP.GROW?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Population_in_urban_agglomerations - 1 yr,[1][0].value,31449600,0,float,Population in urban agglomerations,population,https://api.worldbank.org/v2/country/WLD/indicator/EN.URB.MCTY.TL.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Poverty_Headcount_Ratio - 1 yr,[1][0].value,31449600,0,float,Poverty Headcount Ratio,poverty,https://api.worldbank.org/v2/country/WLD/indicator/SI.POV.DDAY?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Premium_Gasoline_Prices - 1 month,response.data[0].price,2592000,0,float,Premium Gasoline Prices,PRICE,https://api.eia.gov//v2//seriesid//PET.EMM_EPMR_PTE_NUS_DPG.M,https://api.eia.gov//v2//seriesid//PET.EMM_EPMR_PTE_NUS_DPG.M?api_key=wxFRLAoaTMQ9Ra7NvakhNKSxxstutZsG28nuerWR,,,
Prevalence_of_anemia_among_children - 1 yr,[1][0].value,31449600,0,float,Prevalence of anemia among children,,https://api.worldbank.org/v2/country/WLD/indicator/SL.EMP.VULN.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Prevalence_of_HIV_total - 1 yr,[1][0].value,31449600,0,float,Prevalence of HIV total,HIV,https://api.worldbank.org/v2/country/WLD/indicator/SH.DYN.AIDS.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Prevalence_of_overweight - 1 yr,[1][0].value,31449600,0,float,Prevalence of overweight,,https://api.worldbank.org/v2/country/WLD/indicator/SH.STA.OWAD.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Prevalence_of_undernourishment - 1 yr,[1][0].value,31449600,0,float,Prevalence of undernourishment,,https://api.worldbank.org/v2/country/WLD/indicator/SN.ITK.DEFC.ZS?format=json,,,,"def postRequestHook(response): return None if response.text == '' else next((float(item['value']) for item in reversed(sorted(response.json()[1], key=lambda x: x['date'])) if item['value'] is not None and str(item['value']).replace('.','').replace('-','').isdigit()), None)"
Private_Construction - 1 month,observations[-1].value,2592000,0,float,Private Construction,construction,https://api.stlouisfed.org/fred/series/observations?series_id=TLPRVCONS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=TLPRVCONS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Private_Credit_Creation_Index - 1 day( 5/week ),observations[-1].value,86400,0,float,Private Credit Creation Index,,https://api.stlouisfed.org/fred/series/observations?series_id=DPCREDIT&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DPCREDIT&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Private_Investment - 1 month,observations[-1].value,2592000,0,float,Private Investment,,https://api.stlouisfed.org/fred/series/observations?series_id=INVEST&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=INVEST&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Private_Job_Vacancies - 1 month,observations[-1].value,2592000,0,float,Private Job Vacancies,job,https://api.stlouisfed.org/fred/series/observations?series_id=LMJVPRUVUSM175S&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=LMJVPRUVUSM175S&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Private_Nonresidential_Construction_Spending - 1 month,observations[-1].value,2592000,0,float,Private Nonresidential Construction Spending,spend,https://api.stlouisfed.org/fred/series/observations?series_id=PNRESCON&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=PNRESCON&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Private_Nonresidential_Fixed_Investment - 3 months,observations[-1].value,7776000,0,float,Private Nonresidential Fixed Investment,,https://api.stlouisfed.org/fred/series/observations?series_id=PNFI&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=PNFI&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Private_Residential_Construction - 1 month,observations[-1].value,2592000,0,float,Private Residential Construction,construction,https://api.stlouisfed.org/fred/series/observations?series_id=PRRESCON&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=PRRESCON&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Private_Residential_Construction_Spending - 1 month,observations[-1].value,2592000,0,float,Private Residential Construction Spending,spend,https://api.stlouisfed.org/fred/series/observations?series_id=PRRESCONS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=PRRESCONS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Private_Residential_Fixed_Investment - 3 months,observations[-1].value,7776000,0,float,Private Residential Fixed Investment,,https://api.stlouisfed.org/fred/series/observations?series_id=PRRESCONS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=PRRESCONS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Private_Short_Term_Debt_Securities - 1 week,observations[-1].value,604800,0,float,Private Short Term Debt Securities,debt,https://api.stlouisfed.org/fred/series/observations?series_id=DPSACBW027SBOG&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=DPSACBW027SBOG&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Producer_Price_Index - 1 month,observations[-1].value,2592000,0,float,Producer Price Index,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=PPIACO&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=PPIACO&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Producer_Price_Index_by_Commodity_for_Chemicals_and_Allied_Products - 1 month,observations[-1].value,2592000,0,float,Producer Price Index by Commodity for Chemicals and Allied Products,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=WPU06&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=WPU06&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Producer_Price_Index_by_Commodity_for_Farm_Products - 1 month,observations[-1].value,2592000,0,float,Producer Price Index by Commodity for Farm Products,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=WPU01&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=WPU01&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Producer_Price_Index_by_Commodity_for_Final_Demand_Finished_Consumer_Foods - 1 month,observations[-1].value,2592000,0,float,Producer Price Index by Commodity for Final Demand Finished Consumer Foods,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=WPSFD4111&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=WPSFD4111&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Producer_Price_Index_by_Commodity_for_Final_Demand_Personal_Consumption - 1 month,observations[-1].value,2592000,0,float,Producer Price Index by Commodity for Final Demand Personal Consumption,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=WPSFD49502&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=WPSFD49502&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Producer_Price_Index_by_Commodity_for_Finished_Consumer_Foods_Unprocessed - 1 month,observations[-1].value,2592000,0,float,Producer Price Index by Commodity for Finished Consumer Foods Unprocessed,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=WPSFD41312&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=WPSFD41312&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Producer_Price_Index_by_Commodity_for_Finished_Consumer_Goods - 1 month,observations[-1].value,2592000,0,float,Producer Price Index by Commodity for Finished Consumer Goods,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=WPSFD49207&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=WPSFD49207&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Producer_Price_Index_by_Commodity_for_Finished_Goods - 1 month,observations[-1].value,2592000,0,float,Producer Price Index by Commodity for Finished Goods,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=PPIFGS&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=PPIFGS&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Producer_Price_Index_by_Commodity_for_Finished_Goods_Capital_Equipment - 1 month,observations[-1].value,2592000,0,float,Producer Price Index by Commodity for Finished Goods Capital Equipment,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=WPUFD49112&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=WPUFD49112&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Producer_Price_Index_by_Commodity_for_Finished_Goods_Consumer_Goods - 1 month,observations[-1].value,2592000,0,float,Producer Price Index by Commodity for Finished Goods Consumer Goods,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=WPSFD49207&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=WPSFD49207&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Producer_Price_Index_by_Commodity_for_Fuels_and_Related_Products_and_Power_Gasoline - 1 month,observations[-1].value,2592000,0,float,Producer Price Index by Commodity for Fuels and Related Products and Power Gasoline,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=WPU0911&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=WPU0911&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Producer_Price_Index_by_Commodity_for_Furniture_and_Household_Durables - 1 month,observations[-1].value,2592000,0,float,Producer Price Index by Commodity for Furniture and Household Durables,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=WPU12&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=WPU12&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Producer_Price_Index_by_Commodity_for_Hides_Skins_Leather_and_Related_Products - 1 month,observations[-1].value,2592000,0,float,Producer Price Index by Commodity for Hides Skins Leather and Related Products,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=WPU04&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=WPU04&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
Producer_Price_Index_by_Commodity_for_Intermediate_Materials - 1 month,observations[-1].value,2592000,0,float,Producer Price Index by Commodity for Intermediate Materials,PRICE,https://api.stlouisfed.org/fred/series/observations?series_id=WPSID61&file_type=json,https://api.stlouisfed.org/fred/series/observations?series_id=WPSID61&api_key=7ef44306675240d156b2b8786339b867&file_type=json,,,
